ID,套餐金额,额外通话时长,额外流量,改变行为,服务合约,关联购买,集团用户,流失用户
2559,1,-133.166666666667,-57.34274458409411,0,0,0,0,1
2560,1,-50.0,-101.0,0,0,0,0,1
2561,1,-199.666666666667,-60.0,0,0,0,0,1
2562,1,33.5833333333333,-52.436077204583356,0,0,0,0,1
2563,1,-172.0,-59.95008581334894,0,0,0,0,1
2564,1,65.5,-220.74422912597717,0,0,0,0,1
2565,1,378.166666666667,8.413191000625691,0,0,0,0,1
2566,1,-346.666666666667,-75.6327287355328,0,1,0,0,1
2567,1,-5.83333333333333,-125.75942012242456,0,0,0,0,1
2568,1,403.53333333333296,-19.425271034199728,0,0,0,0,1
2569,1,339.16666666666697,242.087408716129,0,1,0,1,0
2570,2,674.166666666667,103.8356805780538,0,1,0,1,0
2571,1,864.85,44.791568756061274,0,1,0,1,1
2572,1,928.0,14.21896878557127,0,1,0,1,0
2573,1,16.8333333333333,-42.82757621177727,0,0,0,0,0
2574,1,1009.0,-15.958297536478113,0,1,0,1,0
2575,1,-4.16666666666667,143.1443562482719,0,1,0,0,0
2576,1,458.666666666667,-76.53411006928124,0,1,0,0,1
2577,1,-173.666666666667,-59.588414859770886,0,0,0,0,1
2578,1,-330.16666666666697,37.960315271691755,0,0,0,0,0
2579,1,730.0,-137.7138900756836,0,0,0,0,1
2580,1,1770.0,-79.89489173889159,0,0,0,0,1
2581,1,285.0,135.85745524870578,0,0,0,0,1
2582,1,561.0,-140.0,0,0,0,0,1
2583,1,14.166666666666698,4.0700222073275985,0,1,1,0,0
2584,2,1376.66666666667,204.87956625272582,0,1,0,0,0
2585,1,296.516666666667,-114.68077410211632,1,1,0,0,1
2586,1,321.83333333333303,-29.01840336942025,0,0,0,0,1
2587,1,-34.3333333333333,-128.40438637118928,0,0,1,0,0
2588,1,-50.0,-490.0,0,0,0,0,1
2589,1,174.166666666667,28.771236729277803,0,1,0,0,0
2590,1,229.166666666667,-79.70667142947217,0,1,0,1,0
2591,1,-50.0,-52.64285421499999,0,1,0,0,1
2592,2,2455.5,83.50367465987968,0,1,0,1,0
2593,1,-200.0,-59.234112167357644,0,0,0,0,1
2594,1,1792.16666666667,-58.68853325755464,0,1,0,0,0
2595,1,166.833333333333,22.536623221307305,0,1,0,0,1
2596,1,917.0,109.97489084584524,0,1,0,1,0
2597,1,490.0,-59.96413660049439,0,0,0,0,1
2598,1,50.0,-281.16812896700003,0,0,0,0,1
2599,1,1469.33333333333,114.15359098171447,0,1,0,1,0
2600,1,3817.75,-105.59025423798585,0,1,0,0,1
2601,1,-34.8333333333333,-251.1619578530606,0,1,0,0,1
2602,1,-200.0,-1798.0,0,0,0,0,1
2603,1,385.833333333333,-43.27332576113707,0,0,0,0,1
2604,1,-92.0,-99.73383055166596,0,1,0,1,0
2605,1,420.166666666667,-16.780442752325474,0,0,0,0,0
2606,2,1719.93333333333,141.35639731385587,0,1,0,0,1
2607,1,53.5833333333333,-22.93820689274609,0,1,0,0,1
2608,1,1386.0,189.60088302601872,0,1,0,1,0
2609,1,-63.4833333333333,-22.167631816835375,0,0,0,0,1
2610,1,-338.83333333333303,-59.867193655533974,0,0,0,0,1
2611,1,562.333333333333,1.8840615193189283,0,0,0,0,0
2612,1,711.0,11.627407648670273,0,0,0,1,0
2613,1,205.666666666667,22.123620092826265,0,1,0,0,1
2614,1,1175.5,104.11612318065858,1,1,0,1,0
2615,1,26.5,-282.2362557926426,0,1,0,0,1
2616,1,159.666666666667,-51.767586340764076,0,0,0,0,1
2617,1,-37.3333333333333,-165.56943300973612,1,1,0,1,0
2618,1,208.5,-2063.395059571644,0,1,0,0,1
2619,1,140.983333333333,-25.69566396577265,0,1,0,0,1
2620,1,196.833333333333,27.240884890443287,0,1,0,0,0
2621,2,940.9,88.24777823436024,0,1,0,0,1
2622,1,855.333333333333,-92.011105320408,0,1,0,0,0
2623,2,-655.166666666667,-504.2324343788064,0,1,0,0,1
2624,1,-187.166666666667,-59.66518936157152,0,0,0,0,1
2625,1,530.5,228.30280437343222,0,0,0,0,0
2626,1,613.5,-42.036326206381204,0,0,0,0,1
2627,1,743.833333333333,-22.172615658251637,0,0,0,0,1
2628,1,328.33333333333303,-86.47609744819748,0,1,0,0,1
2629,1,963.0,239.77092815632335,0,1,0,1,1
2630,1,632.333333333333,295.91582005023764,0,0,0,0,1
2631,3,-0.33333333333333304,-326.9515188828172,0,0,0,1,0
2632,1,-181.833333333333,-1.7950681205110766,0,0,0,0,1
2633,1,1012.0,0.5768370987498815,0,1,0,0,1
2634,1,-380.0,-60.0,0,0,0,0,1
2635,1,885.166666666667,7.546878476360687,0,1,0,0,1
2636,1,87.6666666666667,-77.76427948618007,0,1,0,1,0
2637,1,1991.0,-34.744333744009445,0,0,0,0,1
2638,1,354.9,-59.346473260358465,0,0,0,0,1
2639,1,1438.0,-44.364262739750146,0,0,0,0,1
2640,1,-80.0,-59.86617469787598,0,0,0,0,1
2641,1,1024.33333333333,43.300967693540066,0,0,0,0,1
2642,1,3.3333333333333304,-57.66195638974261,0,0,0,1,1
2643,1,-372.666666666667,-60.0,0,0,0,0,1
2644,1,-182.833333333333,-59.98647670745849,0,0,0,1,1
2645,1,-24.3333333333333,-103.09902458181791,0,0,0,0,1
2646,1,564.666666666667,-59.95388689041136,0,0,0,1,1
2647,1,1046.16666666667,-79.0739270837632,0,0,0,0,1
2648,1,-45.8333333333333,554.8436733962377,0,0,0,1,1
2649,1,-277.33333333333303,-54.960176372522156,0,0,0,0,1
2650,1,12.166666666666698,-57.03807417553428,0,1,0,0,1
2651,1,1543.83333333333,126.91128508704912,0,0,0,1,0
2652,1,170.0,-44.29898605345909,0,0,0,1,1
2653,1,7.83333333333333,-59.98952726884322,0,0,0,0,1
2654,1,-59.0,-59.839755665172206,0,0,0,1,1
2655,1,3980.1666666666706,-41.09699544033961,0,0,0,0,1
2656,1,818.3,-57.747387409209935,0,0,0,0,1
2657,1,3654.1666666666706,-60.0,0,0,0,1,1
2658,1,-50.0,-489.0,0,0,0,0,1
2659,1,-50.0,-1708.0,0,0,0,0,1
2660,1,1469.0,-60.0,0,0,0,0,1
2661,1,-34.8333333333333,-59.586713444103616,0,0,0,1,1
2662,1,1283.5,-60.0,0,0,0,1,1
2663,1,-159.283333333333,-21.90962227910489,0,0,0,0,1
2664,1,1857.0,-59.9993782043457,0,0,0,1,1
2665,1,-194.5,-59.593258142471434,0,0,0,0,1
2666,1,611.666666666667,-77.88550721682277,0,0,0,0,1
2667,1,181.833333333333,-44.992124175933675,0,0,0,0,1
2668,1,-368.0,-31.06864790471594,0,0,0,1,1
2669,1,107.5,-129.55663736538392,0,1,0,1,0
2670,1,-168.333333333333,71.92405764488872,0,0,0,1,0
2671,1,51.6833333333333,-58.996537526444385,0,0,0,0,1
2672,1,-178.833333333333,-59.8748118082683,0,0,0,0,1
2673,1,-46.6666666666667,-262.34497133867677,0,1,0,1,0
2674,1,-186.5,-59.95014190673828,0,0,0,0,1
2675,1,-83.9666666666667,-59.941244385459214,0,0,0,0,1
2676,1,-155.966666666667,-59.99989709854126,0,0,0,0,1
2677,1,-159.833333333333,-6.165634579154678,0,0,0,0,1
2678,1,-50.0,-1578.0,0,0,0,0,1
2679,2,4130.166666666671,-97.79274187006511,1,1,0,1,0
2680,1,491.333333333333,-29.48480481730211,0,0,0,0,1
2681,2,711.666666666667,174.38563986314216,0,1,0,0,1
2682,2,15.333333333333302,-506.37868077849197,0,1,0,0,1
2683,1,4.0,139.27655949829978,0,1,0,0,0
2684,1,775.666666666667,236.69244549269382,0,1,0,1,0
2685,1,1966.5,103.09611953423037,0,1,0,1,0
2686,1,261.7,276.7579779995146,0,1,0,0,1
2687,1,463.5,63.6716617926176,0,0,2,1,0
2688,1,421.833333333333,141.8056547575028,0,0,1,0,0
2689,1,-308.66666666666697,-59.9227279316294,0,0,0,0,1
2690,1,-47.0,-60.0,0,0,0,0,1
2691,1,427.666666666667,185.6762571635244,0,1,1,1,0
2692,1,-40.0,-59.904452800751,0,0,0,0,1
2693,1,181.0,-31.899942080338764,0,1,0,0,1
2694,1,314.66666666666697,0.04014115460729698,0,1,0,0,0
2695,1,1003.5,-150.46826251568638,0,0,1,0,0
2696,1,113.55,-147.40481920289398,0,0,0,0,1
2697,1,-368.833333333333,-59.79747952355293,0,0,0,0,1
2698,1,-29.1666666666667,-274.92513333817107,0,1,0,1,1
2699,1,-223.0,-22.460068095792042,0,0,0,0,1
2700,1,130.333333333333,-51.829545506790865,0,0,0,0,0
2701,1,-269.83333333333303,-59.88696609843807,0,0,0,0,1
2702,1,-127.666666666667,-44.043928840018026,0,0,0,0,1
2703,1,-113.666666666667,-52.68047247991794,0,0,0,0,1
2704,1,-28.8333333333333,-103.66123616113224,0,0,0,0,0
2705,1,-92.0,-59.94396381378128,0,0,0,0,1
2706,1,-49.8333333333333,-285.34914302825933,0,0,0,0,1
2707,2,79.5,-75.14471451945639,0,1,0,1,0
2708,1,-148.333333333333,-59.928736773403905,0,0,0,0,1
2709,1,-86.8333333333333,-40.89682350153946,0,0,0,0,1
2710,1,294.5,-64.87718787427076,0,1,0,1,0
2711,1,-113.5,-12.43524333980661,0,0,0,0,0
2712,1,635.666666666667,-59.90752043042864,0,0,0,0,1
2713,1,70.0,395.7933519634404,1,1,0,0,1
2714,1,-70.3333333333333,-31.007218187450558,0,0,0,0,1
2715,1,-116.5,-179.97337713241592,0,0,0,0,1
2716,1,-100.916666666667,-46.17428424141658,0,0,0,0,1
2717,1,-224.333333333333,-59.810333945534744,0,0,0,0,1
2718,1,-198.833333333333,-60.0,0,0,0,0,1
2719,1,697.666666666667,-50.451025529367364,0,0,0,0,1
2720,1,95.0,-41.733661798098936,0,0,0,0,1
2721,1,52.6666666666667,-231.83787397908256,0,0,0,0,1
2722,1,489.666666666667,-297.37581949234817,0,0,0,0,1
2723,1,96.5,195.79916039019653,0,0,1,0,0
2724,2,719.666666666667,-51.49707739098493,0,1,0,1,0
2725,1,-50.0,-393.0,0,0,0,0,1
2726,1,1812.33333333333,-131.2659586126353,0,0,0,1,1
2727,1,96.1666666666667,-209.18530492775344,0,0,0,0,1
2728,1,1239.0,37.24402655262371,0,1,0,1,0
2729,1,-85.3333333333333,-59.86040817607545,0,0,0,0,1
2730,1,-75.0,46.283590157828925,0,0,0,0,1
2731,2,24.1666666666667,123.69578873840588,0,1,0,0,1
2732,1,-199.666666666667,-60.0,0,0,0,0,1
2733,2,1432.83333333333,191.19627694744338,0,1,0,0,0
2734,1,664.833333333333,-396.0927353567726,0,1,0,0,1
2735,1,138.5,-60.92649466366097,0,0,0,0,0
2736,1,-188.766666666667,-42.21280574795208,0,0,0,0,1
2737,1,20.3333333333333,-46.34814323697058,0,0,0,0,0
2738,1,92.6666666666667,-40.165119130184614,0,0,0,0,0
2739,1,2296.8333333333303,-47.31072801836626,0,1,0,1,0
2740,1,75.6666666666667,-13.726450413109848,0,1,0,1,0
2741,1,1152.4833333333302,224.29742372788706,0,1,0,0,1
2742,1,5.33333333333333,-299.0663541158038,0,0,0,0,1
2743,1,-37.5,-274.26836300305644,0,1,0,0,0
2744,1,-281.5,-59.75139482816081,0,0,0,0,1
2745,1,0.0,-114.40272297620052,0,1,0,0,0
2746,1,4050.5,-299.5887292623466,0,0,0,0,1
2747,1,151.833333333333,-15.165421304066243,0,1,0,0,1
2748,1,-44.5,-269.75623035524995,0,1,0,1,0
2749,1,117.333333333333,432.15537806732476,0,1,0,1,0
2750,2,2595.0,449.79612972547994,0,1,0,0,1
2751,1,300.33333333333303,25.504675952083808,0,0,0,0,1
2752,1,-206.333333333333,54.42063710005819,0,1,0,1,0
2753,1,98.3333333333333,-73.90010833549262,0,1,0,1,0
2754,2,908.333333333333,-368.3511508107592,0,1,0,1,0
2755,1,-46.6666666666667,-140.279080866914,0,1,0,1,1
2756,2,1150.16666666667,13.422796512409327,0,1,0,1,0
2757,2,-255.5,335.89345125085566,0,1,0,1,0
2758,1,371.5,184.73358697276825,0,0,0,0,1
2759,1,-135.5,-59.995079040527365,0,0,0,0,1
2760,1,464.333333333333,-172.70192048074642,0,1,0,1,1
2761,2,1676.0,-303.5261722547082,0,1,0,1,1
2762,2,29.3333333333333,-241.98313895796718,0,1,0,1,1
2763,1,133.666666666667,-39.951033194860045,0,1,0,1,1
2764,1,315.66666666666697,-13.867472869036364,0,1,0,1,1
2765,1,261.0,446.2233469722965,0,1,0,1,0
2766,1,273.16666666666697,125.10613998370566,0,1,0,1,0
2767,2,431.53333333333296,-286.34594225833786,0,1,0,1,1
2768,1,210.833333333333,33.259816381177785,0,0,0,1,0
2769,1,108.666666666667,-59.80356231102599,0,0,0,0,1
2770,1,254.833333333333,-90.45807900924791,0,1,0,1,1
2771,1,2916.0,-14.31411170959501,0,0,0,0,1
2772,1,116.616666666667,-24.855877478886494,0,0,0,0,1
2773,1,-372.666666666667,-59.89568837483725,0,0,0,0,1
2774,1,-144.666666666667,-59.180957794179314,0,0,0,0,1
2775,1,-277.66666666666697,-59.84473488547555,0,0,0,0,1
2776,1,-174.5,-10.308866381585934,0,0,0,0,1
2777,1,1050.0,-59.17367076873779,0,0,0,0,1
2778,1,160.0,-59.9226131439209,0,0,0,0,1
2779,1,-147.833333333333,-58.42019639696394,0,0,0,0,1
2780,1,90.1666666666667,-60.0,0,0,0,0,1
2781,1,134.833333333333,-59.960284319791185,0,0,0,0,1
2782,1,340.0,-60.0,0,0,0,0,1
2783,1,1516.33333333333,104.4319521960058,0,0,0,1,0
2784,1,90.1666666666667,-64.33700760959088,0,0,0,0,1
2785,1,-38.3333333333333,32.68584983689296,0,0,1,0,0
2786,1,1379.66666666667,64.43472227511374,0,0,1,1,0
2787,1,-25.5,-234.1788838385207,0,0,0,0,1
2788,1,490.333333333333,-60.0,0,0,0,0,1
2789,1,36.0,-59.533312103964825,0,0,0,0,1
2790,1,2785.0,-77.227931022644,0,1,0,0,1
2791,1,-133.166666666667,-59.85850554243386,0,0,0,0,1
2792,1,1343.83333333333,-268.5386410337672,0,1,0,1,0
2793,1,-26.5,-216.5004880205563,0,0,0,0,1
2794,1,3.0,-54.018596410761994,0,0,0,0,1
2795,1,-130.166666666667,-55.87357838948569,0,0,0,0,1
2796,1,-49.1666666666667,-209.319641828662,0,0,0,0,1
2797,1,296.516666666667,-38.976588769372064,0,0,0,0,1
2798,1,1099.0,-59.6104097366333,0,0,0,0,1
2799,1,-4.83333333333333,-40.49267919880248,0,1,0,0,1
2800,1,-199.0,-59.82144927979,0,0,0,0,1
2801,1,869.833333333333,56.466936204210604,0,1,0,1,0
2802,3,360.15,-279.88011653959114,0,1,0,1,1
2803,1,-170.0,-60.0,0,0,0,0,1
2804,1,1350.0,-80.0,0,0,0,0,1
2805,1,977.5,-40.66476483781469,0,0,0,0,1
2806,1,176.31666666666698,-59.7946263226597,0,0,0,0,1
2807,1,100.0,-299.78592967987004,0,0,0,0,1
2808,1,15.333333333333302,-180.2545131341273,0,0,0,0,1
2809,1,33.8333333333333,-271.44667345794943,1,1,0,0,0
2810,1,-40.6666666666667,-152.22441161793458,0,0,0,0,1
2811,1,144.833333333333,-59.82955100319586,0,0,0,0,1
2812,1,-97.1666666666667,-28.305207308808264,0,1,0,1,0
2813,1,987.833333333333,-226.8916984281564,0,0,0,0,1
2814,1,376.0,-131.44029715824692,0,1,0,1,0
2815,1,212.333333333333,-20.5339583032742,0,1,0,1,0
2816,1,-160.0,-60.0,0,0,0,0,1
2817,1,78.0,-35.987748659502444,0,0,0,0,1
2818,1,108.833333333333,-59.952306747436225,0,0,0,0,1
2819,1,-49.1666666666667,-169.10037431695588,0,0,0,1,1
2820,1,462.666666666667,25.17398297093232,0,1,2,1,0
2821,1,281.5,-40.0278650654402,0,1,0,1,0
2822,2,616.0,162.93560785845165,0,1,0,1,0
2823,1,-200.0,-1309.0,0,0,0,0,1
2824,1,-190.0,-59.9991340637207,0,0,0,0,1
2825,1,-81.8333333333333,-59.46352013674388,0,0,0,0,1
2826,1,-50.0,-1640.0,0,0,0,0,1
2827,1,376.666666666667,82.00092972670538,0,0,0,0,1
2828,1,178.333333333333,4.78200739078867,0,0,0,0,1
2829,1,-30.3333333333333,-59.837867975234566,0,0,0,0,1
2830,1,-29.6666666666667,-56.69858961104552,0,0,0,0,1
2831,1,130.333333333333,10.392379692388076,1,1,0,1,0
2832,1,621.5,38.603300362840024,0,1,0,1,0
2833,1,-185.0,-50.87113804289039,0,0,0,0,1
2834,1,-78.1666666666667,-43.75430323857107,0,0,0,0,1
2835,1,115.166666666667,-1.2372641997743583,0,0,0,0,1
2836,2,48.366666666666696,-316.89074564015783,0,1,0,0,1
2837,1,536.666666666667,-131.07297023168658,0,1,0,1,1
2838,1,411.433333333333,-59.99121041731401,0,0,0,0,1
2839,1,-380.0,-53.47582578680615,0,0,0,0,1
2840,1,-120.5,-59.70309183332617,0,0,0,0,1
2841,1,538.333333333333,-59.7933423784044,0,0,0,0,1
2842,1,-170.166666666667,-60.0,0,0,0,0,1
2843,1,-200.0,-787.0,0,0,0,0,1
2844,1,9.5,-20.250217784779156,0,0,0,0,1
2845,1,-50.0,-299.63451957702637,0,0,0,0,1
2846,1,-194.666666666667,-59.85130822658597,0,0,0,0,1
2847,1,-15.166666666666698,-31.578841556214005,0,0,0,0,1
2848,1,-58.8333333333333,-59.81208575855639,0,0,0,0,1
2849,1,-30.0,-275.4101047515869,0,0,0,0,1
2850,1,-136.666666666667,-28.333791944684787,0,0,0,0,1
2851,1,8.0,-161.53236174020114,0,1,0,0,1
2852,2,1629.5,65.73838845680757,0,1,0,0,0
2853,1,188.5,64.00391115545285,0,1,0,0,0
2854,1,-20.0,-593.0,0,0,0,0,1
2855,1,14.1333333333333,-48.12637372449861,0,0,0,0,1
2856,1,-200.0,-1270.0,0,0,0,0,1
2857,1,-340.33333333333303,-59.80958219008074,0,0,0,0,1
2858,1,2517.3333333333303,-59.40773105621295,0,0,0,0,1
2859,1,14.483333333333302,-56.118402640021884,0,0,0,0,1
2860,3,375.833333333333,-2.8967064193872467,1,0,0,0,0
2861,3,-416.333333333333,-122.43710331537294,0,0,0,0,0
2862,1,402.166666666667,109.2982985633786,0,0,0,0,1
2863,1,107.0,-228.9108928679459,0,0,0,0,1
2864,1,71.8333333333333,-57.74954865195877,0,0,0,0,1
2865,1,336.0,42.59844205379732,0,0,0,0,0
2866,1,-191.166666666667,-59.40122365951538,0,0,0,0,1
2867,1,-196.166666666667,-23.878409809531874,0,0,0,0,1
2868,1,373.0,-56.87794637679462,0,0,0,1,1
2869,1,-370.666666666667,-30.88976573946405,0,0,0,0,1
2870,1,635.833333333333,133.74786856344542,0,1,0,1,0
2871,3,3668.8333333333294,-2022.0394423036767,0,1,0,1,0
2872,1,-18.8333333333333,-110.01145754999304,1,0,0,0,1
2873,1,20.8,-59.48961596055547,0,0,0,0,1
2874,1,-161.333333333333,-51.712340268183134,0,0,0,1,1
2875,1,-157.0,-59.98558988571167,0,0,0,0,1
2876,1,72.8333333333333,-60.0,0,0,0,0,1
2877,1,601.333333333333,-26.98687053825698,0,1,0,0,0
2878,1,327.66666666666697,-101.08659790317995,0,1,0,0,0
2879,1,20.6666666666667,153.6155917573119,0,1,0,1,0
2880,1,3809.6666666666706,-35.327900806826,0,1,0,1,1
2881,2,1280.33333333333,-354.712234629507,0,1,0,1,0
2882,1,107.833333333333,-280.3806880067468,1,1,0,0,1
2883,1,-195.666666666667,-59.90339544084397,0,0,0,0,1
2884,1,248.166666666667,121.12941150484312,0,0,0,0,0
2885,1,308.5,161.8578386909957,0,0,0,0,0
2886,1,750.166666666667,198.30872623617023,0,0,0,0,0
2887,1,-33.1666666666667,-178.81060505046918,0,1,0,0,0
2888,1,808.833333333333,152.92018142735526,0,1,0,1,0
2889,1,173.833333333333,42.52173923372551,0,0,0,0,0
2890,1,77.6666666666667,150.03620700292362,0,0,0,0,0
2891,1,570.983333333333,-115.10325290220035,0,1,0,0,1
2892,2,-97.8333333333333,-365.06360822290975,0,1,0,1,0
2893,1,272.5,-186.88526587091113,0,0,0,0,1
2894,1,47.1666666666667,-48.70512620607297,0,0,0,0,1
2895,1,-140.0,-60.0,0,0,0,0,1
2896,1,736.0,-60.0,0,0,0,0,1
2897,1,38.7,-9.530027230528608,0,0,0,0,1
2898,1,-48.1666666666667,-284.83293964387406,0,0,2,0,0
2899,1,-140.0,-60.0,0,0,0,0,1
2900,1,-308.83333333333303,-42.75028670918189,0,0,0,0,1
2901,1,-379.5,-59.85020383198972,0,0,0,0,1
2902,1,1834.0,-292.1979796089978,0,1,0,0,1
2903,1,84.7,-53.229204109706686,0,1,0,0,1
2904,1,-259.0,-59.96869224972191,0,0,0,0,1
2905,1,-0.5,-218.65002966236844,0,1,0,0,1
2906,1,-212.666666666667,-59.8963686625165,0,0,0,0,1
2907,1,760.166666666667,-59.99191856384277,0,0,0,0,1
2908,1,-320.0,-60.0,0,0,0,0,1
2909,1,-210.46666666666698,-60.0,0,0,0,0,1
2910,2,3020.5,-899.2595560930166,0,1,0,1,0
2911,1,424.166666666667,29.411132892174525,1,1,0,1,0
2912,1,-50.0,-1226.0,0,0,0,0,1
2913,1,2833.0,-60.0,0,0,0,0,1
2914,1,402.833333333333,120.51340128771315,0,0,0,0,0
2915,1,-140.833333333333,119.46556521757549,0,1,0,0,0
2916,1,140.666666666667,-0.08256872702908709,0,1,0,1,0
2917,1,-214.166666666667,-59.7522624622704,0,0,0,0,1
2918,1,-78.4666666666667,-59.64685674147273,0,0,0,0,1
2919,1,-194.666666666667,-29.76107268856815,0,0,0,0,1
2920,2,947.7,12.684029452137926,0,1,0,0,1
2921,1,506.333333333333,-114.07312644987309,0,0,0,0,0
2922,1,-80.1666666666667,11.436256336315305,0,1,0,0,1
2923,1,17.3333333333333,-42.82664044698519,0,1,0,0,1
2924,1,-189.0,-57.50310492516118,0,0,0,0,1
2925,1,39.1666666666667,-138.04111766497982,0,1,0,0,0
2926,1,3287.3333333333303,-88.99082808013273,0,1,0,0,1
2927,1,994.666666666667,115.63541573432985,0,1,0,0,0
2928,1,232.333333333333,-21.478711995356928,0,1,0,0,0
2929,2,26.0,-145.46269903184015,0,1,0,0,1
2930,1,309.033333333333,-49.40650073685464,0,1,0,0,1
2931,1,-39.3333333333333,489.03152132576025,1,1,0,0,0
2932,2,-1023.3333333333301,-95.14371671730595,0,1,0,0,0
2933,1,81.3333333333333,-18.543891904734398,0,1,0,0,1
2934,1,205.333333333333,-39.44607871810496,0,1,1,0,0
2935,1,1.5,-209.0380555786293,0,1,0,0,1
2936,1,1139.38333333333,-7.129144228852447,0,1,0,0,1
2937,1,-63.5,-101.75843970011385,0,1,0,0,1
2938,1,817.283333333333,92.99111167865046,0,1,0,0,1
2939,1,96.8333333333333,-43.1278295521584,0,1,0,0,0
2940,1,-46.1666666666667,-180.3561916350933,0,1,0,0,1
2941,1,106.333333333333,-33.95251341562825,0,1,0,0,0
2942,1,390.833333333333,7.109309401176107,0,1,0,0,0
2943,1,364.0,-67.35888852696999,0,0,0,0,0
2944,1,225.833333333333,-28.82553018844965,0,0,0,0,1
2945,1,495.166666666667,-111.94896286392158,0,0,0,0,0
2946,1,378.05,-27.37525190626769,0,1,0,0,1
2947,1,211.96666666666698,-28.972910202944536,0,0,0,0,1
2948,1,-50.0,-155.0,0,0,0,0,1
2949,1,111.5,-8.631152016918438,0,0,0,0,1
2950,1,-31.1666666666667,-53.13342356691533,0,0,0,0,1
2951,1,413.166666666667,31.656269333410314,0,1,0,1,0
2952,1,889.833333333333,52.986700030880606,0,1,0,1,0
2953,1,-125.0,-59.489458799356726,0,0,0,0,1
2954,1,3129.0,-10.388766448017495,0,1,0,0,1
2955,1,-139.0,-106.73776050527046,0,1,2,0,0
2956,2,-180.133333333333,-560.6578301323776,0,1,0,0,1
2957,1,-151.333333333333,-52.305624723638296,0,0,0,0,1
2958,1,3610.0,-260.39809608459467,0,1,0,0,1
2959,1,127.5,-22.773796334287372,0,1,0,0,0
2960,1,28.8333333333333,17.391501323909964,0,1,0,0,0
2961,1,4.66666666666667,-59.89980628273795,0,0,0,0,1
2962,1,-163.166666666667,-59.840083989229676,0,0,0,0,1
2963,1,-380.0,-968.0,0,0,0,0,1
2964,1,-31.5,-37.704519645794356,0,0,1,0,0
2965,1,-163.0,-30.09927082051277,0,0,0,0,1
2966,1,-380.0,-1672.0,0,0,0,0,1
2967,1,1008.3333333333301,-139.57271529015992,0,1,0,1,0
2968,1,-111.666666666667,-10.669886502373444,0,0,0,0,1
2969,1,163.0,-132.5031097585712,0,0,0,0,1
2970,1,545.0,32.601083064694556,0,1,0,0,0
2971,1,-94.0833333333333,-58.2473028356065,0,0,0,0,1
2972,1,-140.0,-60.0,0,0,0,0,1
2973,1,-200.0,-237.0,0,0,0,0,1
2974,1,201.833333333333,-57.100090132812646,0,0,0,0,1
2975,1,-370.333333333333,-59.914214654402315,0,0,0,0,1
2976,1,-122.333333333333,-59.9809522628784,0,0,0,0,1
2977,1,-92.9833333333333,-54.5711790083191,0,0,0,0,1
2978,1,62.3333333333333,54.053861585507,0,0,0,0,0
2979,1,-260.0,-1168.0,0,0,0,0,1
2980,1,356.333333333333,45.87627935305997,0,0,0,0,0
2981,1,1476.33333333333,-21.60171100427422,0,0,0,0,0
2982,1,676.833333333333,89.18524453702463,0,0,0,0,0
2983,1,-176.166666666667,-32.776901563082845,0,0,0,0,1
2984,1,1075.33333333333,5.428318235075849,0,1,0,1,0
2985,1,-140.0,-1.9194707870831833,0,0,0,0,1
2986,1,73.3333333333333,-59.83886909484286,0,0,0,1,1
2987,1,1639.4,224.8412380221011,0,0,0,0,1
2988,1,-185.166666666667,-47.894418344005935,0,1,0,1,1
2989,1,77.6666666666667,-36.40592894800441,0,1,1,1,0
2990,1,1136.0,-220.21492345000084,0,1,0,0,1
2991,1,-44.0,-122.11401904764938,0,1,0,1,1
2992,3,106.833333333333,504.450811067645,0,1,0,1,0
2993,1,-376.166666666667,-59.972778002421066,0,0,0,0,1
2994,1,11.0,-192.10639528754882,0,0,0,0,1
2995,1,-193.166666666667,-93.77900635119283,0,0,0,0,1
2996,1,-349.0,-59.94460455576578,0,0,0,0,1
2997,1,-345.166666666667,-59.996485363353386,0,0,0,0,1
2998,1,75.8333333333333,-299.79642677307135,0,0,0,0,1
2999,1,-140.0,-60.0,0,0,0,0,1
3000,1,-36.6666666666667,-48.627622170940164,0,0,0,0,1
3001,1,456.0,-52.91470241546746,0,0,0,0,1
3002,1,46.1666666666667,-59.78850665455572,0,0,0,0,1
3003,1,2.8333333333333304,-123.85496740350769,0,0,0,0,1
3004,1,-54.2,-59.819851701909954,0,0,0,0,1
3005,1,443.8,13.434159914439439,0,0,0,0,1
3006,1,87.8333333333333,-59.81244295293643,0,0,0,0,1
3007,1,-266.16666666666697,-49.20608719914833,0,0,0,0,1
3008,1,-197.333333333333,-59.90078163147,0,0,0,0,1
3009,1,-200.0,-59.99981689453125,0,0,0,0,1
3010,1,-137.0,-39.67335388877428,0,0,0,0,1
3011,1,-146.5,-60.0,0,0,0,0,1
3012,1,-18.3333333333333,-297.8013896075138,1,0,0,0,1
3013,1,238.5,-58.17273147900939,0,0,0,0,1
3014,1,31.5,-40.44328940998782,0,0,0,0,1
3015,1,772.666666666667,-59.99910814111883,0,0,0,0,1
3016,1,-50.0,-137.0,0,0,0,0,1
3017,1,-187.666666666667,-58.17590351099536,0,0,0,0,1
3018,1,117.35,-91.66036243430072,0,0,0,0,1
3019,1,-190.666666666667,-59.552162806193145,0,0,0,0,1
3020,1,-298.33333333333303,-59.97687253085051,0,0,0,0,1
3021,1,-140.0,-60.0,0,0,0,0,1
3022,3,-878.8,-582.0581696489763,0,1,0,0,1
