store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
229,深圳,线下,Female,>=60,Weekend,牛仔裤,1,59,1,1,69,59
605,成都,线下,Female,35-39,Weekend,T恤,1,199,1,1,49,199
375,广州,线上,Female,20-24,Weekend,T恤,2,158,2,2,49,79
658,深圳,线下,Unkown,Unkown,Weekday,T恤,1,99,1,1,49,99
649,杭州,线下,Female,<20,Weekend,运动,1,39,1,1,49,39
142,上海,线下,Female,30-34,Weekday,T恤,1,59,1,1,49,59
68,重庆,线上,Female,50-54,Weekend,袜子,1,26,1,1,9,26
496,上海,线下,Male,30-34,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Female,35-39,Weekday,运动,2,72,2,2,49,36
20,深圳,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
369,广州,线下,Female,45-49,Weekday,运动,1,33,1,1,49,33
616,成都,线下,Female,25-29,Weekend,短裤,2,118,2,3,19,39
831,杭州,线下,Male,>=60,Weekday,T恤,1,59,1,1,49,59
231,广州,线下,Female,20-24,Weekend,T恤,2,198,2,2,49,99
21,北京,线下,Male,>=60,Weekday,毛衣,1,199,1,1,99,199
420,广州,线上,Female,30-34,Weekend,当季新品,4,395,4,5,59,79
229,深圳,线下,Female,30-34,Weekday,T恤,2,117,2,2,49,59
335,上海,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
479,深圳,线下,Male,30-34,Weekend,当季新品,1,199,1,1,59,199
323,武汉,线下,Female,<20,Weekend,配件,1,149,1,1,29,149
375,广州,线上,Female,25-29,Weekday,T恤,3,297,3,3,49,99
255,杭州,线下,Male,40-44,Weekday,当季新品,2,117,2,3,59,39
738,深圳,线下,Female,25-29,Weekday,运动,4,596,4,4,49,149
208,重庆,线下,Female,20-24,Weekend,运动,1,69.33,1,1,49,69
168,武汉,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
648,西安,线下,Female,30-34,Weekend,配件,2,178,2,2,29,89
207,上海,线上,Male,25-29,Weekday,裙子,1,199,1,1,59,199
496,上海,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
207,上海,线上,Male,30-34,Weekend,T恤,2,196,2,2,49,98
449,武汉,线下,Female,50-54,Weekday,牛仔裤,1,79,1,1,69,79
802,西安,线下,Male,30-34,Weekend,配件,1,77,1,1,29,77
831,杭州,线下,Female,30-34,Weekend,毛衣,2,346,2,2,99,173
325,上海,线下,Female,35-39,Weekend,T恤,1,79,1,1,49,79
32,武汉,线上,Male,20-24,Weekday,T恤,2,207.89,2,3,49,69
315,武汉,线下,Male,45-49,Weekday,T恤,1,96,1,1,49,96
207,上海,线上,Male,35-39,Weekend,T恤,3,157,3,3,49,52
802,西安,线下,Female,35-39,Weekday,T恤,2,76.93,2,2,49,38
248,杭州,线下,Female,35-39,Weekend,运动,1,33,1,1,49,33
256,武汉,线下,Female,40-44,Weekend,T恤,1,59,1,1,49,59
669,重庆,线下,Female,25-29,Weekend,袜子,1,19,1,1,9,19
280,深圳,线下,Female,30-34,Weekend,T恤,3,316,3,4,49,79
20,深圳,线下,Male,25-29,Weekday,T恤,1,249,1,1,49,249
32,武汉,线上,Female,20-24,Weekend,T恤,2,158,2,2,49,79
437,重庆,线下,Female,35-39,Weekday,袜子,1,79,1,1,9,79
479,深圳,线下,Female,20-24,Weekend,T恤,3,297,3,3,49,99
315,武汉,线下,Female,35-39,Weekend,T恤,2,96,2,2,49,48
437,重庆,线下,Female,30-34,Weekday,T恤,1,59,1,1,49,59
796,深圳,线下,Female,35-39,Weekday,短裤,1,40,1,1,19,40
375,广州,线上,Female,30-34,Weekday,裙子,1,197,1,1,59,197
605,成都,线下,Female,25-29,Weekend,T恤,2,135,2,2,49,68
135,上海,线下,Female,50-54,Weekday,运动,1,78,1,2,49,39
248,杭州,线下,Female,30-34,Weekend,T恤,2,198,2,2,49,99
229,深圳,线下,Female,40-44,Weekend,T恤,1,99,1,1,49,99
182,广州,线上,Female,20-24,Weekend,T恤,1,79,1,1,49,79
312,杭州,线下,Female,30-34,Weekend,袜子,1,79,1,1,9,79
135,上海,线下,Female,30-34,Weekend,T恤,2,98,2,2,49,49
437,重庆,线下,Female,30-34,Weekend,袜子,1,79,1,1,9,79
611,深圳,线下,Female,<20,Weekday,T恤,1,99,1,1,49,99
658,深圳,线下,Female,20-24,Weekend,袜子,1,19,1,1,9,19
19,南京,线下,Female,25-29,Weekday,T恤,2,198,2,2,49,99
245,杭州,线下,Female,45-49,Weekend,袜子,1,77,1,1,9,77
802,西安,线下,Male,>=60,Weekday,T恤,2,297,2,3,49,99
312,杭州,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
182,广州,线上,Female,45-49,Weekday,袜子,1,79,1,1,9,79
575,杭州,线下,Male,25-29,Weekday,T恤,1,59,1,1,49,59
658,深圳,线下,Female,25-29,Weekend,T恤,12,1305,12,15,49,87
831,杭州,线下,Male,40-44,Weekday,当季新品,1,199,1,1,59,199
605,成都,线下,Female,30-34,Weekday,袜子,2,58,2,2,9,29
50,武汉,线上,Female,40-44,Weekday,配件,1,199,1,1,29,199
280,深圳,线下,Female,20-24,Weekend,T恤,2,168.5,2,2,49,84
70,深圳,线下,Male,20-24,Weekend,当季新品,1,149,1,1,59,149
148,深圳,线下,Male,25-29,Weekday,短裤,1,40,1,1,19,40
182,广州,线上,Female,35-39,Weekday,T恤,1,79,1,1,49,79
208,重庆,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
759,重庆,线下,Female,30-34,Weekday,袜子,1,19,1,1,9,19
375,广州,线上,Male,20-24,Weekend,裙子,2,178,2,2,59,89
50,武汉,线上,Male,40-44,Weekday,T恤,1,99,1,1,49,99
369,广州,线下,Female,35-39,Weekday,袜子,3,94,3,4,9,24
91,武汉,线上,Female,20-24,Weekday,T恤,1,99,1,1,49,99
20,深圳,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
245,杭州,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
142,上海,线下,Female,55-59,Weekend,T恤,1,79,1,1,49,79
420,广州,线上,Female,25-29,Weekday,毛衣,1,199,1,1,99,199
648,西安,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
430,成都,线下,Male,35-39,Weekday,运动,1,33,1,1,49,33
245,杭州,线下,Female,20-24,Weekday,当季新品,3,277,3,3,59,92
28,武汉,线上,Female,30-34,Weekday,T恤,1,59,1,1,49,59
399,广州,线下,Female,30-34,Weekend,T恤,4,316,4,4,49,79
32,武汉,线上,Male,20-24,Weekday,T恤,1,99,1,1,49,99
479,深圳,线下,Female,30-34,Weekday,毛衣,3,597,3,3,99,199
280,深圳,线下,Male,25-29,Weekend,T恤,1,99,1,1,49,99
429,西安,线下,Female,35-39,Weekday,T恤,2,178,2,2,49,89
360,成都,线下,Male,25-29,Weekday,T恤,1,59,1,1,49,59
496,上海,线下,Male,40-44,Weekend,当季新品,1,56,1,1,59,56
280,深圳,线下,Female,25-29,Weekday,当季新品,1,79,1,1,59,79
738,深圳,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
480,重庆,线下,Female,30-34,Weekday,T恤,1,99,1,1,49,99
519,杭州,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
248,杭州,线下,Female,35-39,Weekday,配件,2,448,2,2,29,224
245,杭州,线下,Female,25-29,Weekend,运动,1,79,1,1,49,79
229,深圳,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
738,深圳,线下,Male,20-24,Weekday,毛衣,4,796,4,4,99,199
50,武汉,线上,Female,35-39,Weekday,牛仔裤,4,646,4,4,69,162
375,广州,线上,Female,30-34,Weekend,配件,2,596,2,4,29,149
280,深圳,线下,Male,>=60,Weekday,短裤,2,78,2,2,19,39
146,杭州,线下,Female,25-29,Weekday,袜子,1,10,1,1,9,10
52,武汉,线上,Male,30-34,Weekday,当季新品,1,158,1,2,59,79
658,深圳,线下,Female,35-39,Weekday,毛衣,1,99,1,1,99,99
442,西安,线下,Male,30-34,Weekday,毛衣,2,492,2,2,99,246
20,深圳,线下,Female,55-59,Weekend,当季新品,1,195,1,1,59,195
420,广州,线上,Male,35-39,Weekend,袜子,1,26,1,1,9,26
52,武汉,线上,Female,40-44,Weekday,T恤,1,78,1,1,49,78
442,西安,线下,Male,30-34,Weekday,T恤,1,297,1,3,49,99
142,上海,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
648,西安,线下,Female,25-29,Weekday,T恤,2,118,2,2,49,59
496,上海,线下,Female,25-29,Weekday,毛衣,1,199,1,1,99,199
52,武汉,线上,Female,40-44,Weekend,T恤,1,99,1,1,49,99
649,杭州,线下,Female,45-49,Weekday,裙子,1,149,1,1,59,149
520,杭州,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
91,武汉,线上,Female,30-34,Weekday,T恤,16,2377,18,18,49,132
21,北京,线下,Male,>=60,Weekday,配件,1,199,1,1,29,199
369,广州,线下,Female,30-34,Weekend,T恤,1,99,1,1,49,99
649,杭州,线下,Male,30-34,Weekend,T恤,1,99,1,1,49,99
91,武汉,线上,Male,>=60,Weekend,短裤,1,33,1,1,19,33
360,成都,线下,Female,25-29,Weekday,当季新品,1,75,2,2,59,38
738,深圳,线下,Male,>=60,Weekday,短裤,1,59,1,1,19,59
335,上海,线下,Female,50-54,Weekend,短裤,1,40,1,1,19,40
802,西安,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
335,上海,线下,Female,40-44,Weekday,牛仔裤,1,59,1,1,69,59
229,深圳,线下,Male,20-24,Weekend,当季新品,1,79,1,1,59,79
658,深圳,线下,Female,20-24,Weekday,T恤,1,158,1,2,49,79
369,广州,线下,Female,40-44,Weekday,裙子,1,199,1,1,59,199
480,重庆,线下,Male,35-39,Weekday,T恤,1,79,1,1,49,79
137,西安,线上,Male,35-39,Weekday,T恤,1,79,1,1,49,79
496,上海,线下,Male,>=60,Weekend,T恤,2,198,2,2,49,99
315,武汉,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
146,杭州,线下,Male,20-24,Weekday,当季新品,2,133,2,2,59,67
480,重庆,线下,Female,30-34,Weekday,当季新品,1,73,1,1,59,73
231,广州,线下,Female,35-39,Weekend,短裤,1,33,1,1,19,33
245,杭州,线下,Male,35-39,Weekday,T恤,1,99,1,1,49,99
399,广州,线下,Female,50-54,Weekend,牛仔裤,1,39,1,1,69,39
20,深圳,线下,Female,40-44,Weekend,袜子,1,79,1,1,9,79
91,武汉,线上,Female,30-34,Weekend,T恤,1,59,1,1,49,59
148,深圳,线下,Female,30-34,Weekday,袜子,1,26,1,1,9,26
336,西安,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
335,上海,线下,Male,>=60,Weekday,短裤,1,31.07,1,1,19,31
442,西安,线下,Female,35-39,Weekday,袜子,1,40,1,2,9,20
336,西安,线下,Male,35-39,Weekday,配件,2,237,3,3,29,79
325,上海,线下,Female,35-39,Weekday,T恤,3,137,3,3,49,46
28,武汉,线上,Female,20-24,Weekend,T恤,1,59,1,1,49,59
519,杭州,线下,Female,30-34,Weekday,T恤,1,59,1,1,49,59
231,广州,线下,Male,45-49,Weekday,当季新品,3,566,4,4,59,142
649,杭州,线下,Female,20-24,Weekday,袜子,1,27,1,1,9,27
669,重庆,线下,Female,<20,Weekend,牛仔裤,1,59,1,1,69,59
98,成都,线下,Female,30-34,Weekday,T恤,2,98,2,2,49,49
449,武汉,线下,Female,25-29,Weekday,T恤,1,59,1,1,49,59
758,杭州,线下,Male,<20,Weekend,袜子,1,52,1,2,9,26
91,武汉,线上,Female,>=60,Weekday,短裤,1,40,1,1,19,40
520,杭州,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
207,上海,线上,Female,30-34,Weekday,袜子,2,158,2,2,9,79
325,上海,线下,Male,30-34,Weekday,T恤,3,396,4,4,49,99
335,上海,线下,Female,20-24,Weekend,裙子,2,298,2,2,59,149
335,上海,线下,Male,>=60,Weekend,配件,1,99,1,1,29,99
831,杭州,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
420,广州,线上,Male,35-39,Weekday,袜子,1,17,1,1,9,17
70,深圳,线下,Female,30-34,Weekday,T恤,1,76,1,2,49,38
496,上海,线下,Male,25-29,Weekend,配件,1,198,1,2,29,99
70,深圳,线下,Female,40-44,Weekday,毛衣,3,547,3,3,99,182
437,重庆,线下,Male,>=60,Weekend,当季新品,5,773,5,5,59,155
335,上海,线下,Female,35-39,Weekday,当季新品,4,228,4,5,59,46
831,杭州,线下,Female,30-34,Weekend,配件,1,149,1,1,29,149
19,南京,线下,Female,35-39,Weekend,T恤,1,79,1,1,49,79
32,武汉,线上,Female,25-29,Weekday,T恤,2,118,2,2,49,59
98,成都,线下,Male,25-29,Weekend,短裤,1,33,1,1,19,33
20,深圳,线下,Female,30-34,Weekday,短裤,1,38,1,1,19,38
229,深圳,线下,Male,20-24,Weekday,T恤,1,138.5,1,2,49,69
796,深圳,线下,Female,30-34,Weekend,T恤,1,59,1,1,49,59
182,广州,线上,Female,20-24,Weekday,T恤,1,99,1,1,49,99
369,广州,线下,Male,35-39,Weekend,当季新品,1,199,1,1,59,199
738,深圳,线下,Female,30-34,Weekend,裙子,2,138,2,2,59,69
315,武汉,线下,Female,45-49,Weekend,袜子,1,19,1,1,9,19
28,武汉,线上,Female,25-29,Weekday,袜子,1,59,1,3,9,20
360,成都,线下,Female,25-29,Weekday,配件,1,79,1,1,29,79
737,深圳,线下,Male,30-34,Weekday,毛衣,2,498,2,2,99,249
70,深圳,线下,Male,30-34,Weekday,T恤,1,76.16,1,1,49,76
245,杭州,线下,Male,20-24,Weekend,T恤,1,79,1,1,49,79
135,上海,线下,Female,25-29,Weekday,当季新品,2,392,2,2,59,196
91,武汉,线上,Female,25-29,Weekday,当季新品,3,587.84,3,3,59,196
245,杭州,线下,Male,20-24,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Male,20-24,Weekday,T恤,1,79,1,1,49,79
168,武汉,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
611,深圳,线下,Female,35-39,Weekday,牛仔裤,1,58,1,1,69,58
255,杭州,线下,Male,20-24,Weekday,袜子,1,27,1,1,9,27
616,成都,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
182,广州,线上,Female,55-59,Weekday,T恤,1,79,1,1,49,79
449,武汉,线下,Male,30-34,Weekend,袜子,1,19,1,1,9,19
19,南京,线下,Male,20-24,Weekday,袜子,1,53,1,2,9,27
360,成都,线下,Female,25-29,Weekday,配件,2,393,2,2,29,197
52,武汉,线上,Male,25-29,Weekday,袜子,1,75,1,1,9,75
207,上海,线上,Female,30-34,Weekday,袜子,2,46,2,2,9,23
737,深圳,线下,Female,35-39,Weekend,牛仔裤,1,39,1,1,69,39
616,成都,线下,Female,20-24,Weekday,T恤,1,79,1,1,49,79
70,深圳,线下,Male,25-29,Weekday,毛衣,1,99,1,1,99,99
649,杭州,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
312,杭州,线下,Male,30-34,Weekday,T恤,2,155.5,2,2,49,78
430,成都,线下,Female,30-34,Weekend,裙子,1,199,1,1,59,199
142,上海,线下,Male,20-24,Weekday,短裤,1,40,1,1,19,40
20,深圳,线下,Male,25-29,Weekend,当季新品,2,112,2,2,59,56
480,重庆,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
168,武汉,线下,Male,55-59,Weekend,T恤,1,198,1,2,49,99
479,深圳,线下,Female,25-29,Weekend,T恤,1,59,1,1,49,59
248,杭州,线下,Male,35-39,Weekend,T恤,1,93,1,1,49,93
737,深圳,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
146,杭州,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
759,重庆,线下,Male,30-34,Weekend,T恤,1,79,1,1,49,79
208,重庆,线下,Male,30-34,Weekend,T恤,1,59,1,1,49,59
248,杭州,线下,Male,50-54,Weekday,短裤,1,66,1,2,19,33
20,深圳,线下,Female,20-24,Weekday,当季新品,1,79,1,1,59,79
611,深圳,线下,Female,35-39,Weekend,当季新品,4,995,4,5,59,199
796,深圳,线下,Male,30-34,Weekday,T恤,1,237,2,3,49,79
369,广州,线下,Male,35-39,Weekend,裙子,1,149,1,1,59,149
519,杭州,线下,Male,>=60,Weekend,裙子,1,199,1,1,59,199
245,杭州,线下,Female,30-34,Weekend,T恤,1,79,1,1,49,79
146,杭州,线下,Male,25-29,Weekday,短裤,2,80,2,2,19,40
796,深圳,线下,Female,30-34,Weekend,袜子,1,26,1,1,9,26
738,深圳,线下,Male,35-39,Weekday,T恤,3,297,3,3,49,99
520,杭州,线下,Male,20-24,Weekend,T恤,1,79,1,1,49,79
437,重庆,线下,Female,40-44,Weekday,牛仔裤,1,39,1,1,69,39
248,杭州,线下,Male,20-24,Weekend,T恤,1,79,1,1,49,79
137,西安,线上,Female,20-24,Weekday,T恤,1,149,1,1,49,149
831,杭州,线下,Female,35-39,Weekend,T恤,1,59,1,1,49,59
21,北京,线下,Female,>=60,Weekday,T恤,1,76.65,1,1,49,77
575,杭州,线下,Female,45-49,Weekday,T恤,1,79,1,1,49,79
207,上海,线上,Male,45-49,Weekday,T恤,1,99,1,1,49,99
68,重庆,线上,Female,>=60,Weekend,运动,4,1195,4,5,49,239
648,西安,线下,Female,20-24,Weekday,T恤,3,337,3,4,49,84
669,重庆,线下,Male,20-24,Weekday,袜子,1,53,1,2,9,27
575,杭州,线下,Male,50-54,Weekday,袜子,1,27,1,1,9,27
737,深圳,线下,Female,30-34,Weekday,短裤,1,79,1,1,19,79
399,广州,线下,Female,25-29,Weekday,运动,2,78,2,2,49,39
21,北京,线下,Female,20-24,Weekday,当季新品,1,119,1,1,59,119
91,武汉,线上,Male,35-39,Weekend,T恤,2,198,2,2,49,99
796,深圳,线下,Female,40-44,Weekday,毛衣,1,199,1,1,99,199
796,深圳,线下,Female,25-29,Weekday,牛仔裤,3,547,3,3,69,182
32,武汉,线上,Male,35-39,Weekend,袜子,1,20,1,1,9,20
758,杭州,线下,Female,>=60,Weekday,裙子,1,194,1,1,59,194
229,深圳,线下,Male,40-44,Weekend,牛仔裤,1,79,1,1,69,79
796,深圳,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
796,深圳,线下,Female,45-49,Weekday,T恤,1,118,1,2,49,59
437,重庆,线下,Female,20-24,Weekday,T恤,1,79,1,1,49,79
28,武汉,线上,Male,>=60,Weekday,袜子,1,79,1,3,9,26
20,深圳,线下,Female,30-34,Weekend,裙子,3,257,3,3,59,86
325,上海,线下,Male,40-44,Weekday,当季新品,1,49,1,1,59,49
146,杭州,线下,Male,<20,Weekend,T恤,1,99,1,1,49,99
207,上海,线上,Male,35-39,Weekday,当季新品,1,48,1,1,59,48
312,杭州,线下,Female,30-34,Weekend,运动,3,109,3,3,49,36
437,重庆,线下,Male,20-24,Weekday,T恤,1,99,1,1,49,99
148,深圳,线下,Female,25-29,Weekend,运动,2,248,2,2,49,124
520,杭州,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
737,深圳,线下,Male,35-39,Weekend,短裤,1,40,1,1,19,40
46,武汉,线下,Female,25-29,Weekday,T恤,1,59,1,1,49,59
52,武汉,线上,Male,20-24,Weekday,T恤,1,99,1,1,49,99
98,成都,线下,Male,45-49,Weekday,运动,1,39,1,1,49,39
360,成都,线下,Male,20-24,Weekday,T恤,1,99,1,1,49,99
20,深圳,线下,Female,30-34,Weekday,T恤,2,277,2,3,49,92
280,深圳,线下,Female,<20,Weekday,T恤,1,99,1,1,49,99
575,杭州,线下,Female,25-29,Weekend,牛仔裤,1,39,1,1,69,39
375,广州,线上,Male,25-29,Weekday,袜子,4,218,4,9,9,24
32,武汉,线上,Female,30-34,Weekend,T恤,1,79,1,1,49,79
20,深圳,线下,Male,55-59,Weekday,袜子,1,49,1,1,9,49
312,杭州,线下,Female,>=60,Weekday,T恤,1,79,1,1,49,79
437,重庆,线下,Female,40-44,Weekend,运动,1,19,1,1,49,19
335,上海,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
248,杭州,线下,Female,35-39,Weekday,袜子,1,20,1,1,9,20
360,成都,线下,Female,35-39,Weekday,牛仔裤,1,398,2,2,69,199
430,成都,线下,Male,30-34,Weekend,T恤,1,99,1,1,49,99
360,成都,线下,Male,>=60,Weekday,T恤,1,79,1,1,49,79
229,深圳,线下,Female,45-49,Weekend,袜子,1,79,1,1,9,79
20,深圳,线下,Female,40-44,Weekend,T恤,1,99,1,1,49,99
796,深圳,线下,Female,50-54,Weekend,当季新品,1,79,1,1,59,79
796,深圳,线下,Male,35-39,Weekend,T恤,1,99,1,1,49,99
430,成都,线下,Female,30-34,Weekend,T恤,4,296,4,4,49,74
231,广州,线下,Female,30-34,Weekday,牛仔裤,2,38,2,2,69,19
182,广州,线上,Female,25-29,Weekday,当季新品,2,158,2,2,59,79
70,深圳,线下,Female,25-29,Weekday,袜子,1,78,1,2,9,39
658,深圳,线下,Female,35-39,Weekend,T恤,1,59,1,1,49,59
496,上海,线下,Female,20-24,Weekend,短裤,1,33,1,1,19,33
479,深圳,线下,Female,25-29,Weekday,T恤,3,297,3,3,49,99
168,武汉,线下,Female,40-44,Weekend,T恤,1,99,1,1,49,99
648,西安,线下,Female,25-29,Weekend,牛仔裤,1,118,1,2,69,59
658,深圳,线下,Male,30-34,Weekend,短裤,2,73,2,2,19,37
46,武汉,线下,Female,30-34,Weekday,裙子,1,99,1,1,59,99
46,武汉,线下,Female,35-39,Weekday,T恤,1,149,1,1,49,149
21,北京,线下,Female,30-34,Weekend,袜子,3,84,3,4,9,21
70,深圳,线下,Female,35-39,Weekend,短裤,2,80,2,2,19,40
148,深圳,线下,Female,>=60,Weekday,T恤,1,79,1,1,49,79
480,重庆,线下,Male,20-24,Weekend,毛衣,1,249,1,1,99,249
648,西安,线下,Female,30-34,Weekday,T恤,1,39,1,1,49,39
648,西安,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
280,深圳,线下,Female,35-39,Weekday,当季新品,1,49,1,1,59,49
323,武汉,线下,Female,25-29,Weekday,牛仔裤,1,19,1,1,69,19
148,深圳,线下,Female,40-44,Weekday,T恤,1,59,1,1,49,59
91,武汉,线上,Female,30-34,Weekend,T恤,1,99,1,1,49,99
21,北京,线下,Male,50-54,Weekday,袜子,1,19,1,1,9,19
616,成都,线下,Male,20-24,Weekday,运动,1,298,1,2,49,149
70,深圳,线下,Male,35-39,Weekday,T恤,1,59,1,1,49,59
52,武汉,线上,Male,25-29,Weekday,袜子,1,52,1,2,9,26
21,北京,线下,Female,35-39,Weekday,短裤,1,33,1,1,19,33
168,武汉,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
369,广州,线下,Male,<20,Weekday,当季新品,1,199,1,1,59,199
168,武汉,线下,Male,30-34,Weekday,T恤,1,99,1,1,49,99
280,深圳,线下,Female,20-24,Weekday,短裤,1,40,1,1,19,40
648,西安,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
19,南京,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
335,上海,线下,Female,30-34,Weekend,牛仔裤,7,1045,7,7,69,149
479,深圳,线下,Female,25-29,Weekend,牛仔裤,3,447,3,3,69,149
50,武汉,线上,Male,30-34,Weekend,运动,1,66,1,2,49,33
442,西安,线下,Male,20-24,Weekday,配件,1,104.25,1,1,29,104
21,北京,线下,Female,25-29,Weekend,T恤,13,1287,13,13,49,99
91,武汉,线上,Male,30-34,Weekday,T恤,3,297,3,3,49,99
375,广州,线上,Male,35-39,Weekday,T恤,1,158,2,2,49,79
437,重庆,线下,Female,30-34,Weekday,T恤,1,93,1,1,49,93
758,杭州,线下,Male,<20,Weekend,T恤,1,99,1,1,49,99
20,深圳,线下,Male,20-24,Weekday,短裤,1,39,1,1,19,39
375,广州,线上,Female,50-54,Weekday,牛仔裤,1,149,1,1,69,149
479,深圳,线下,Female,30-34,Weekend,牛仔裤,2,348,2,2,69,174
442,西安,线下,Female,30-34,Weekday,牛仔裤,2,78,2,2,69,39
759,重庆,线下,Female,25-29,Weekday,T恤,1,59,1,1,49,59
245,杭州,线下,Female,20-24,Weekday,毛衣,2,448,2,2,99,224
256,武汉,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
399,广州,线下,Female,45-49,Weekend,短裤,1,66,1,2,19,33
737,深圳,线下,Male,30-34,Weekend,T恤,1,59,1,1,49,59
46,武汉,线下,Male,>=60,Weekend,T恤,1,59,1,1,49,59
649,杭州,线下,Male,35-39,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Female,55-59,Weekday,毛衣,1,199,1,1,99,199
437,重庆,线下,Male,30-34,Weekend,T恤,1,99,1,1,49,99
50,武汉,线上,Male,20-24,Weekend,T恤,2,198,2,2,49,99
315,武汉,线下,Female,25-29,Weekday,牛仔裤,1,75.54,1,1,69,76
738,深圳,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
229,深圳,线下,Female,35-39,Weekday,T恤,6,1293,6,7,49,185
142,上海,线下,Male,20-24,Weekend,T恤,1,99,1,1,49,99
255,杭州,线下,Male,25-29,Weekend,T恤,1,73,1,1,49,73
168,武汉,线下,Male,40-44,Weekend,T恤,1,78,1,1,49,78
831,杭州,线下,Female,50-54,Weekday,当季新品,1,293,2,3,59,98
315,武汉,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
430,成都,线下,Female,25-29,Weekday,短裤,1,33,1,1,19,33
182,广州,线上,Female,20-24,Weekend,配件,5,475,5,5,29,95
248,杭州,线下,Female,40-44,Weekend,T恤,1,99,1,1,49,99
480,重庆,线下,Male,40-44,Weekend,T恤,1,79,1,1,49,79
68,重庆,线上,Female,35-39,Weekday,运动,1,149,1,1,49,149
658,深圳,线下,Female,45-49,Weekend,短裤,1,33,1,1,19,33
737,深圳,线下,Female,35-39,Weekday,牛仔裤,2,137,2,3,69,46
312,杭州,线下,Male,45-49,Weekend,毛衣,1,199,1,1,99,199
336,西安,线下,Female,<20,Weekend,T恤,1,0,1,1,49,0
46,武汉,线下,Female,35-39,Weekday,毛衣,1,149,1,1,99,149
207,上海,线上,Female,25-29,Weekend,T恤,6,434,6,6,49,72
182,广州,线上,Female,35-39,Weekday,T恤,1,77,1,1,49,77
605,成都,线下,Female,30-34,Weekend,T恤,1,99,1,1,49,99
520,杭州,线下,Female,45-49,Weekday,当季新品,1,79,1,1,59,79
325,上海,线下,Male,<20,Weekend,T恤,1,79,1,1,49,79
182,广州,线上,Female,25-29,Weekend,袜子,2,46,2,2,9,23
737,深圳,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
658,深圳,线下,Male,35-39,Weekend,运动,1,39,1,1,49,39
649,杭州,线下,Male,30-34,Weekday,当季新品,1,58,1,1,59,58
759,重庆,线下,Male,20-24,Weekday,袜子,1,79,1,1,9,79
91,武汉,线上,Male,25-29,Weekend,T恤,2,158,2,2,49,79
168,武汉,线下,Male,35-39,Weekday,毛衣,1,149,1,1,99,149
430,成都,线下,Male,25-29,Weekday,当季新品,1,199,1,1,59,199
325,上海,线下,Female,25-29,Weekend,T恤,1,39,1,1,49,39
360,成都,线下,Unkown,Unkown,Weekend,T恤,1,79,1,1,49,79
98,成都,线下,Female,20-24,Weekday,配件,3,193.33,3,3,29,64
142,上海,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
669,重庆,线下,Female,30-34,Weekday,T恤,2,97,2,2,49,49
649,杭州,线下,Female,20-24,Weekend,T恤,1,59,1,1,49,59
420,广州,线上,Male,35-39,Weekday,袜子,1,27,1,1,9,27
520,杭州,线下,Female,45-49,Weekday,毛衣,1,99,1,1,99,99
480,重庆,线下,Female,30-34,Weekend,T恤,3,526,3,4,49,132
